,movie_id,company_id
65839,21778,5870
65840,429450,20064
65841,38577,3447
65842,38577,4016
65843,38577,10643
65844,38577,11811
65845,38577,15505
65846,38577,44803
65847,43685,383
65848,104376,310
65849,104376,5982
65850,104376,10845
65851,104376,12784
65852,104376,12785
65853,137116,5
65854,137116,2251
65855,137116,7311
65856,376134,1205
65857,376134,20277
65858,376134,59811
65859,32536,63349
65860,429662,288
65861,429662,7620
65862,429662,7981
65863,66628,5542
65864,54970,13852
65865,446076,32696
65866,289222,7419
65867,289222,10285
65868,289222,20473
65869,135561,10942
65870,440777,2832
65871,440777,56696
65872,440777,56697
65873,440777,93624
65874,305642,13240
65875,305642,39212
65876,305642,39213
65877,26509,11289
65878,219924,93165
65879,219924,93166
65880,219924,93167
65881,430419,87214
65882,310814,4242
65883,331392,86077
65884,331392,86078
65885,331392,86079
65886,63077,11536
65887,63077,18292
65888,400928,43
65889,400928,7493
65890,400928,8569
65891,400928,89578
65892,399615,77672
65893,213927,10700
65894,213927,37080
65895,213927,37081
65896,331214,6068
65897,65310,5620
65898,408647,429
65899,408647,2785
65900,408647,9993
65901,449674,59811
65902,394645,5547
65903,394645,12118
65904,394645,37337
65905,368006,12630
65906,368006,55821
65907,37520,70446
65908,37520,70447
65909,186292,91896
65910,449863,7529
65911,449863,92710
65912,32635,94763
65913,172705,5344
65914,390051,290
65915,390051,7503
65916,390051,36109
65917,390051,55528
65918,390051,73685
65919,390051,81755
65920,390051,81756
65921,390051,86895
65922,40983,8441
65923,425716,5123
65924,128169,3341
65925,128169,5896
65926,128169,7550
65927,142478,10202
65928,14606,2973
65929,14606,18986
65930,283591,1468
65931,283591,5267
65932,283591,73216
65933,72215,14599
65934,445727,23468
65935,445727,87499
65936,445727,87500
65937,424998,6427
65938,342472,290
65939,342472,53243
65940,342472,86523
65941,342472,89203
65942,342472,89204
65943,322487,20788
65944,322487,20789
65945,322487,20790
65946,322487,90680
65947,417678,8411
65948,417678,10067
65949,417678,16322
65950,417830,7392
65951,436340,16882
65952,436340,16887
65953,436340,73467
65954,37037,3166
65955,135598,3033
65956,381449,13591
65957,381449,31311
65958,412120,84452
65959,428356,84554
65960,440642,1038
65961,392882,5822
65962,339846,4
65963,339846,4607
65964,339846,34081
65965,339846,62029
65966,339846,73669
65967,339846,82819
65968,339846,90835
65969,418437,813
65970,373569,306
65971,373569,7076
65972,373569,61791
65973,434510,23390
65974,282035,33
65975,282035,19857
65976,282035,90517
65977,9690,161
65978,404584,88813
65979,404584,88814
65980,36968,670
65981,36968,16971
65982,172445,36191
65983,348375,73469
65984,37049,5646
65985,37049,5648
65986,37049,8487
65987,415665,280
65988,401484,1092
65989,333106,6323
65990,333106,7361
65991,333106,16934
65992,157641,43265
65993,403509,11651
65994,337339,33
65995,337339,333
65996,337339,7154
65997,382509,3012
65998,135275,13399
65999,135275,13400
66000,440249,86249
66001,440249,86250
66002,409550,14625
66003,409550,80051
66004,400114,3393
66005,44249,7885
66006,421443,51117
66007,392124,83
66008,392124,790
66009,392124,75297
66010,419700,2608
66011,419700,8858
66012,333354,23754
66013,333354,89989
66014,141102,4107
66015,141102,6575
66016,141102,7431
66017,92180,1406
66018,92180,2260
66019,385805,55571
66020,157676,43265
66021,370722,8102
66022,392818,75524
66023,407757,20847
66024,407757,50863
66025,407757,50867
66026,61541,8411
66027,386172,6108
66028,386172,44455
66029,386172,46089
66030,386172,51044
66031,386172,73988
66032,386172,73989
66033,381032,34777
66034,268531,521
66035,268531,30246
66036,346034,89125
66037,346034,89126
66038,346034,89127
66039,426230,50080
66040,426230,72725
66041,418078,26995
66042,418078,41077
66043,424488,10285
66044,424488,19483
66045,413998,43
66046,413998,39509
66047,347627,1030
66048,347627,89149
66049,260514,2
66050,260514,3
66051,400136,7220
66052,400136,11341
66053,400136,13845
66054,400136,14788
66055,400136,77884
66056,70177,13404
66057,70177,44517
66058,70177,62414
66059,431071,84021
66060,157837,7281
66061,348893,34070
66062,45891,235
66063,13774,76270
66064,85424,12432
66065,445993,10339
66066,432364,17157
66067,15314,2266
66068,15314,11801
66069,53759,1282
66070,31051,9155
66071,378221,61288
66072,435737,16443
66073,382614,737
66074,382614,10138
66075,420714,5996
66076,420714,11795
66077,420714,21404
66078,420714,25569
66079,378108,5751
66080,378108,21444
66081,1631,243
66082,1631,18367
66083,1631,18477
66084,1631,25899
66085,64584,243
66086,64584,5358
66087,64584,16366
66088,64584,18367
66089,64584,21740
66090,155661,59266
66091,425751,8714
66092,425751,13466
66093,425751,66044
66094,411013,82064
66095,18334,3481
66096,375898,62546
66097,405775,6831
66098,405775,20580
66099,405775,79111
66100,56385,5842
66101,56385,9195
66102,345906,863
66103,345906,8861
66104,345906,46573
66105,345906,74369
66106,345906,84259
66107,345906,84645
66108,440508,73934
66109,152100,6246
66110,152100,31077
66111,152100,45724
66112,152100,82019
66113,278901,6759
66114,278901,6760
66115,278901,7899
66116,45031,4951
66117,48855,1796
66118,11181,585
66119,11181,4606
66120,408374,7255
66121,408374,56630
66122,408374,63059
66123,408374,68579
66124,15953,328
66125,450768,89529
66126,13651,2790
66127,13651,2791
66128,111469,65157
66129,41289,31030
66130,443319,1645
66131,443319,39644
66132,435707,8858
66133,435707,10012
66134,435707,32485
66135,435707,78113
66136,424600,3298
66137,424600,7429
66138,424600,21864
66139,442640,10195
66140,418969,53015
66141,256283,4304
66142,167330,46
66143,412202,21872
66144,70665,83190
66145,48847,22047
66146,333384,23
66147,333384,33
66148,333384,3172
66149,30593,5067
66150,30593,81017
66151,49036,1756
66152,49036,73681
66153,49036,73682
66154,410212,404
66155,410212,1972
66156,410212,80107
66157,45970,13892
66158,57837,3268
66159,34506,2789
66160,34506,3268
66161,70086,3268
66162,30649,2789
66163,30649,72674
66164,28753,33
66165,34512,2789
66166,34512,3268
66167,33914,2
66168,390883,74958
66169,85901,4581
66170,85901,6009
66171,401689,9074
66172,401689,14787
66173,156045,44435
66174,271404,10936
66175,271404,17364
66176,271404,39708
66177,271404,78752
66178,271404,87026
66179,321757,455
66180,321757,3095
66181,321757,45086
66182,61708,11489
66183,61708,11490
66184,49160,16769
66185,49160,16770
66186,216163,23820
66187,86682,3052
66188,380754,3546
66189,229693,11126
66190,229693,18683
66191,412766,80696
66192,412766,80697
66193,412766,80698
66194,412766,80699
66195,412766,80700
66196,425134,58399
66197,426264,163
66198,37963,5369
66199,64215,5369
66200,178751,5369
66201,64494,5957
66202,64494,15347
66203,50560,15347
66204,67394,5957
66205,46360,5957
66206,403431,58
66207,403431,19632
66208,403431,77973
66209,403431,78472
66210,358694,62749
66211,15014,1242
66212,15014,5051
66213,451709,8858
66214,412209,26995
66215,412209,34456
66216,263524,3086
66217,263524,23225
66218,96683,23225
66219,21586,4375
66220,47774,17382
66221,31251,30062
66222,390054,1557
66223,390054,6408
66224,390054,14580
66225,199602,8666
66226,199602,25114
66227,199602,34679
66228,305198,78309
66229,445605,1533
66230,445605,2683
66231,240992,4999
66232,413782,7912
66233,413782,71095
66234,413782,88543
66235,233444,70879
66236,174020,13445
66237,443297,86979
66238,38629,5
66239,38629,4952
66240,38629,17519
66241,38629,60967
66242,333295,87714
66243,99251,21733
66244,397549,40268
66245,397549,49261
66246,31280,13731
66247,340053,6111
66248,340053,29972
66249,43158,441
66250,30289,3991
66251,42862,2278
66252,42862,2279
66253,42862,3391
66254,42862,10273
66255,42862,39825
66256,42862,39826
66257,279965,19601
66258,279965,77028
66259,279965,77029
66260,79009,66848
66261,402455,5822
66262,220002,16725
66263,296901,34966
66264,452606,4639
66265,65010,4639
66266,109671,4639
66267,109671,42712
66268,110029,4639
66269,86256,4639
66270,38794,4639
66271,49057,41677
66272,49057,45210
66273,382518,17311
66274,409297,11571
66275,409297,46844
66276,430263,42877
66277,49426,22090
66278,347979,9342
66279,435366,92805
66280,426166,7036
66281,40761,10330
66282,34372,18758
66283,133063,45867
66284,363579,6194
66285,363579,49971
66286,363579,88030
66287,152218,18758
66288,430413,1038
66289,330878,49055
66290,428398,18065
66291,255358,5120
66292,255358,21167
66293,413953,54307
66294,413953,85687
66295,54638,9223
66296,54638,27936
66297,54471,3823
66298,54471,5358
66299,54471,7961
66300,54471,11037
66301,291276,435
66302,291276,9987
66303,291276,12075
66304,291276,20473
66305,291276,32554
66306,291276,94135
66307,301372,6716
66308,301372,83497
66309,301372,83498
66310,142145,38925
66311,411405,34456
66312,14005,3052
66313,14005,40865
66314,255160,30531
66315,255160,43092
66316,427095,1259
66317,268652,41730
66318,268652,44677
66319,85971,1950
66320,453596,15268
66321,63414,45587
66322,63414,72613
66323,60068,3006
66324,60068,23339
66325,57889,21928
66326,50530,21163
66327,124582,4641
66328,402223,76685
66329,345306,13193
66330,345306,55862
66331,424322,85389
66332,373838,1038
66333,194089,18758
66334,14243,79569
66335,442949,86881
66336,68163,12
66337,77235,9074
66338,77235,95545
66339,60236,21702
66340,60236,21703
66341,393172,4080
66342,393172,86092
66343,348389,23970
66344,348389,77636
66345,348389,89544
66346,348389,89545
66347,348389,89546
66348,27942,1704
66349,27942,1859
66350,27942,5120
66351,377274,16322
66352,377274,19196
66353,377274,74860
66354,405050,62925
66355,426253,41077
66356,350312,57946
66357,54474,5120
66358,54474,24346
66359,366143,6704
66360,441483,61011
66361,441483,86504
66362,447352,89674
66363,115108,11457
66364,16783,3432
66365,46663,5745
66366,46663,21179
66367,441652,10473
66368,439998,3920
66369,439998,6246
66370,439998,19916
66371,72386,74617
66372,183339,4575
66373,183339,9284
66374,135195,79218
66375,135195,79219
66376,45041,21230
66377,369697,22841
66378,20211,6068
66379,23506,61827
66380,95990,5798
66381,371859,15261
66382,371859,16421
66383,54514,21978
66384,54514,33882
66385,61672,3012
66386,315371,12617
66387,21947,10348
66388,21947,21786
66389,151227,1869
66390,151227,3823
66391,14916,16636
66392,14916,47178
66393,27046,4651
66394,18761,3524
66395,172878,7157
66396,14395,1569
66397,14395,19146
66398,164013,1038
66399,67958,886
66400,98857,306
66401,98857,9383
66402,19625,3781
66403,293796,89849
66404,203835,14
66405,203835,3172
66406,203835,7405
66407,399019,70
66408,399019,10146
66409,339403,443
66410,339403,559
66411,339403,2531
66412,339403,10163
66413,339403,31922
66414,387426,81
66415,387426,62312
66416,387426,81024
66417,25998,5686
66418,45318,17415
66419,77710,3635
66420,161244,86094
66421,254268,6720
66422,144726,1818
66423,144726,16670
66424,52779,93953
66425,52779,93954
66426,363690,78627
66427,122487,1704
66428,122487,2328
66429,62842,5940
66430,172295,44089
66431,106259,5120
66432,445916,88849
66433,387399,40560
66434,289269,10255
66435,289269,31266
66436,322148,23868
66437,389578,74665
66438,256608,58225
66439,256608,74213
66440,256608,74602
66441,256608,74689
66442,256608,74690
66443,256608,74691
66444,207260,5376
66445,207260,46744
66446,164377,12977
66447,110608,3252
66448,110608,33276
66449,110608,46281
66450,110608,83029
66451,67308,7688
66452,67308,7689
66453,354133,60676
66454,371833,70930
66455,309898,14809
66456,331641,74328
66457,83495,13850
66458,79234,19212
66459,79234,19213
66460,79234,19214
66461,63572,10845
66462,27316,4663
66463,33045,3341
66464,33045,9068
66465,33045,12386
66466,95647,692
66467,95647,8677
66468,95647,54592
66469,176807,8492
66470,176807,11143
66471,176807,13337
66472,176807,16418
66473,176807,16503
66474,167707,16276
66475,239845,2986
66476,239845,22055
66477,397422,5752
66478,397422,76778
66479,399612,6639
66480,399612,7543
66481,399612,7792
66482,399612,9335
66483,399612,11199
66484,399612,89881
66485,233208,27127
66486,31380,26646
66487,31282,10771
66488,31282,16466
66489,401698,77995
66490,381518,288
66491,381518,694
66492,381518,1645
66493,381518,2268
66494,381518,13854
66495,381518,62230
66496,35967,5591
66497,127803,30534
66498,450530,5340
66499,450530,20580
66500,447818,79290
66501,20648,1630
66502,323925,44699
66503,64765,3681
66504,371465,16900
66505,371465,16906
66506,371465,93219
66507,383538,35396
66508,383538,64949
66509,444713,14055
66510,444713,80393
66511,156643,4053
66512,156643,17820
66513,19392,3610
66514,19392,3611
66515,19392,3612
66516,330628,78475
66517,210734,25323
66518,210734,57720
66519,408439,86463
66520,332280,49297
66521,419428,21577
66522,447113,87780
66523,360404,33365
66524,212470,6220
66525,413736,81501
66526,324963,33365
66527,227257,33365
66528,290727,33365
66529,166747,33365
66530,260234,33365
66531,167313,33365
66532,134632,49983
66533,395452,57752
66534,50108,88982
66535,54400,4606
66536,54400,18362
66537,118900,306
66538,22939,3324
66539,218213,306
66540,426256,30666
66541,426256,89141
66542,426256,89142
66543,227717,8411
66544,295588,34233
66545,295588,34234
66546,429174,94
66547,429174,191
66548,429174,729
66549,429174,1926
66550,429174,5630
66551,429174,90658
66552,391663,608
66553,391663,1972
66554,391663,2606
66555,391663,3391
66556,391663,5766
66557,391663,6916
66558,391663,7025
66559,391663,7333
66560,391663,40409
66561,406449,72421
66562,406449,72890
66563,406449,74601
66564,406449,74689
66565,406449,74691
66566,406449,75631
66567,406449,76035
66568,406449,79280
66569,406449,79281
66570,99247,9340
66571,116248,2487
66572,116248,7417
66573,142797,5120
66574,157898,6194
66575,127146,6194
66576,130980,306
66577,3003,5996
66578,3003,11858
66579,3003,42272
66580,421758,53015
66581,421758,84310
66582,387938,42877
66583,117422,6
66584,446493,53015
66585,126127,6
66586,132597,306
66587,173557,3282
66588,16612,18758
66589,456348,4274
66590,395965,78710
66591,65386,21978
66592,14555,2926
66593,278095,29924
66594,295823,9340
66595,309739,23338
66596,338517,16079
66597,338517,77442
66598,338517,77443
66599,154972,8676
66600,154972,22071
66601,154972,52437
66602,154972,62711
66603,260584,5120
66604,20885,10845
66605,53739,784
66606,53739,2674
66607,53739,5444
66608,53739,9335
66609,395914,13852
66610,79733,24284
66611,241863,882
66612,241863,49301
66613,241863,66289
66614,369524,4700
66615,369524,8833
66616,369524,39644
66617,408381,23398
66618,408381,23959
66619,408381,53597
66620,408381,79785
66621,416987,81604
66622,340215,77713
66623,425488,24546
66624,401065,79924
66625,255898,46244
66626,424145,14459
66627,347786,318
66628,347786,57510
66629,31119,15384
66630,30633,5076
66631,130300,3282
66632,130300,3693
66633,130300,4056
66634,130300,21910
66635,111042,306
66636,338227,9340
66637,252034,9342
66638,198646,1627
66639,198646,1704
66640,198646,19704
66641,11396,16670
66642,11396,36855
66643,11396,36856
66644,274991,10845
66645,160124,7157
66646,49579,7157
66647,49579,9342
66648,38332,19024
66649,126555,55633
66650,57204,559
66651,57204,4255
66652,152989,3416
66653,4644,1844
66654,325111,46454
66655,325111,46455
66656,80211,1010
66657,16058,3125
66658,201429,602
66659,94340,1380
66660,94340,38598
66661,94340,38599
66662,32888,10345
66663,32888,58061
66664,35320,31739
66665,35320,31740
66666,35320,31741
66667,55728,4
66668,55728,51870
66669,18043,3433
66670,44015,2833
66671,55734,1187
66672,55734,25929
66673,20473,670
66674,20473,35514
66675,20564,3095
66676,20564,69327
66677,15075,846
66678,38966,4255
66679,42306,66252
66680,24881,5336
66681,55694,2090
66682,71288,7178
66683,10572,3823
66684,10572,5358
66685,10572,6896
66686,10572,57787
66687,393196,3282
66688,393196,3693
66689,393196,4056
66690,41301,5948
66691,76059,12041
66692,76059,12042
66693,76059,12043
66694,387999,23431
66695,26264,2
66696,347630,81732
66697,347630,81734
66698,347630,81735
66699,15285,741
66700,15285,93175
66701,94532,51848
66702,86231,37464
66703,177085,6765
66704,177085,8992
66705,33586,90232
66706,215579,4
66707,215579,9223
66708,215579,46108
66709,55715,10702
66710,55715,10703
66711,78387,8119
66712,78387,8120
66713,50492,1218
66714,50492,58716
66715,50492,70605
66716,263029,5253
66717,328212,47783
66718,209379,489
66719,209379,8301
66720,16875,12
66721,16875,816
66722,16875,6363
66723,20148,328
66724,19580,4811
66725,299513,6529
66726,299513,10692
66727,394045,46241
66728,80147,8516
66729,80147,63494
66730,80147,63495
66731,17871,2933
66732,17871,3268
66733,17871,5360
66734,50161,4098
66735,50161,9987
66736,50161,89253
66737,55712,4826
66738,83079,1377
66739,83079,14529
66740,83079,78439
66741,69621,7601
66742,69621,7602
66743,48281,6679
66744,48281,11114
66745,317925,58399
66746,41709,22498
66747,74415,3207
66748,48962,2846
66749,54144,1719
66750,390059,74472
66751,118015,10992
66752,20946,5120
66753,8128,210
66754,8128,2328
66755,8128,2329
66756,8128,2330
66757,8128,2331
66758,429070,729
66759,56525,9342
66760,271234,9342
66761,332512,318
66762,347382,54307
66763,59529,6453
66764,248223,9342
66765,302150,816
66766,302150,2690
66767,302150,9987
66768,302150,55257
66769,302150,60081
66770,302150,73216
66771,302150,89994
66772,302150,89995
66773,302150,94278
66774,260522,9340
66775,23764,82848
66776,250251,9340
66777,216046,3623
66778,31772,5
66779,31772,73674
66780,398920,1475
66781,398920,7561
66782,398920,8350
66783,398920,15671
66784,398920,19037
66785,398920,22127
66786,398920,67043
66787,425931,64425
66788,425931,89085
66789,214256,75522
66790,214256,75523
66791,26873,3681
66792,81604,14599
66793,36264,7013
66794,36264,55649
66795,203665,12096
66796,47033,5120
66797,47033,24294
66798,39346,11098
66799,114047,7956
66800,114047,11737
66801,51000,8212
66802,63899,21978
66803,138724,9340
66804,98581,9341
66805,89070,18061
66806,40194,1115
66807,40194,6896
66808,421550,4564
66809,66084,21706
66810,36699,20500
66811,62732,11987
66812,62732,11989
66813,47812,6233
66814,47812,6234
66815,36698,21743
66816,36698,21744
66817,36698,39872
66818,14210,19615
66819,14210,19616
66820,41978,3423
66821,41978,18065
66822,456781,90129
66823,456781,90130
66824,18575,58225
66825,38373,37208
66826,38373,73822
66827,38373,73823
66828,324852,6704
66829,408292,54732
66830,361597,15316
66831,361597,64275
66832,299001,12583
66833,102935,13150
66834,102935,79282
66835,87296,882
66836,62978,8451
66837,62978,20550
66838,62978,75848
66839,351067,43272
66840,351067,58996
66841,351067,58997
66842,376391,11594
66843,376391,40797
66844,333667,2787
66845,333667,89486
66846,333667,89487
66847,333667,89488
66848,333667,89489
66849,44839,11987
66850,44839,11989
66851,145760,14809
66852,62688,17962
66853,30619,3419
66854,213321,15933
66855,72203,14599
66856,72211,14599
66857,104674,56820
66858,413762,25795
66859,349138,15184
66860,349138,62483
66861,349138,62484
66862,44217,5635
66863,44217,5636
66864,262975,11745
66865,401164,26249
66866,401164,90399
66867,401164,90734
66868,137801,9342
66869,57776,5120
66870,72611,14809
66871,118144,868
66872,118144,5659
66873,118144,7036
66874,40886,3341
66875,40886,15309
66876,294682,5906
66877,415132,9
66878,415132,31229
66879,415132,32714
66880,384371,3823
66881,384371,10611
66882,384371,11246
66883,384371,11620
66884,384371,18367
66885,384371,22123
66886,384371,74045
66887,384371,84634
66888,384371,90357
66889,384371,90358
66890,384371,90359
66891,17101,3234
66892,203780,1038
66893,71186,21578
66894,71381,3451
66895,63930,73553
66896,63930,73554
66897,16331,3268
66898,16331,10631
66899,16331,12886
66900,10917,19237
66901,10917,37177
66902,62643,19799
66903,62643,19800
66904,288126,25690
66905,288126,35782
66906,64199,21708
66907,18221,3447
66908,18221,48698
66909,18221,48699
66910,288977,3902
66911,288977,15257
66912,288977,23920
66913,438446,17980
66914,424208,94396
66915,21038,6189
66916,390319,89218
66917,188996,5
66918,406107,22708
66919,406107,77208
66920,406107,89103
66921,56820,21243
66922,57779,19024
66923,26920,4615
66924,418047,16630
66925,102197,3467
66926,102197,6453
66927,102197,9342
66928,102197,19126
66929,102197,76043
66930,102197,77594
66931,139300,24287
66932,139300,35663
66933,139300,35664
66934,139300,35665
66935,144712,4598
66936,164502,9340
66937,61139,318
66938,61139,25924
66939,143380,10845
66940,143380,18898
66941,71382,12534
66942,71382,19215
66943,63838,886
66944,62721,19723
66945,64805,7347
66946,18457,83
66947,18457,591
66948,18457,884
66949,18457,1992
66950,18457,6194
66951,38329,13852
66952,38329,14620
66953,26841,21703
66954,25571,888
66955,25571,86906
66956,82077,11505
66957,197057,14650
66958,197057,14651
66959,53086,5950
66960,53086,26520
66961,62997,15973
66962,62997,21575
66963,336484,51363
66964,160046,14599
66965,90001,14599
66966,77060,5120
66967,77060,14620
66968,439154,591
66969,439154,77552
66970,402907,9
66971,402907,11199
66972,375183,5357
66973,375183,14576
66974,375867,70
66975,363992,7429
66976,363992,11391
66977,146414,27593
66978,37695,17513
66979,37695,17546
66980,37695,23686
66981,17210,3506
66982,17210,7521
66983,159810,2278
66984,159810,8530
66985,159810,10051
66986,159810,21525
66987,159810,23495
66988,95190,3668
66989,195065,14599
66990,227462,17312
66991,27283,10420
66992,52891,18044
66993,29299,5745
66994,14650,3823
66995,14650,7827
66996,14650,21321
66997,22495,32626
66998,22495,73507
66999,68954,247
67000,68954,11858
67001,19312,3575
67002,19312,10345
67003,19312,10885
67004,57207,18685
67005,62787,48860
67006,51275,16700
67007,111332,574
67008,34417,5460
67009,30203,1902
67010,30203,44246
67011,30203,69401
67012,51267,19804
67013,61293,18044
67014,55998,5120
67015,77473,228
67016,77473,77440
67017,77473,79340
67018,24660,11671
67019,24675,11671
67020,24960,4288
67021,24357,4164
67022,100791,9340
67023,24914,11671
67024,24959,4288
67025,74779,4322
67026,74779,15799
67027,148331,13191
67028,77094,5369
67029,148347,2877
67030,148347,33578
67031,107170,4615
67032,26792,4585
67033,79833,4056
67034,196633,14599
67035,64502,4762
67036,64502,8582
67037,56383,16723
67038,46018,33
67039,30870,10690
67040,154028,12584
67041,19715,5888
67042,85398,21588
67043,93890,56111
67044,27300,4660
67045,416445,4660
67046,66706,46903
67047,50958,14165
67048,109481,6
67049,109481,48791
67050,74829,37429
67051,73241,41698
67052,264080,2166
67053,63087,13976
67054,63087,13977
67055,84760,5051
67056,84760,5126
67057,84760,17429
67058,409421,20024
67059,160793,4946
67060,44592,5164
67061,31125,15128
67062,28590,4838
67063,43241,13597
67064,85854,13597
67065,39402,1679
67066,39402,12240
67067,39402,12242
67068,39402,12243
67069,42576,5779
67070,42576,12239
67071,154371,19742
67072,154371,19743
67073,89998,19742
67074,89998,19743
67075,89998,19744
67076,63088,4335
67077,127186,4928
67078,127186,14869
67079,42743,9233
67080,42743,19989
67081,39400,419
67082,39400,12240
67083,39400,12241
67084,39400,12242
67085,89763,38365
67086,89763,38367
67087,109097,14001
67088,31258,55525
67089,25953,4946
67090,61702,441
67091,61702,61213
67092,43097,13709
67093,92809,56289
67094,198558,60294
67095,198558,60295
67096,22749,26958
67097,31286,56289
67098,278758,537
67099,42786,33
67100,89993,7894
67101,89993,17100
67102,161088,15595
67103,31123,60305
67104,84643,12779
67105,29871,4999
67106,109122,9266
67107,109122,14571
67108,84720,33
67109,47001,10330
67110,49379,77921
67111,43312,14572
67112,43312,53363
67113,43228,4697
67114,20932,21978
67115,31240,33
67116,31240,72785
67117,62855,9255
67118,62855,34745
67119,42794,9344
67120,3210,1361
67121,87874,35500
67122,31382,26046
67123,40804,3760
67124,31129,24720
67125,28820,2185
67126,28820,4268
67127,28820,4269
67128,28820,14799
67129,84633,73176
67130,84633,74941
67131,31276,42137
67132,31276,42138
67133,31276,42139
67134,31244,90401
67135,31244,90402
67136,48209,2328
67137,77889,13992
67138,423988,7493
67139,423988,89545
67140,423988,91183
67141,316154,13184
67142,316154,17209
67143,316154,90733
67144,392788,94
67145,392788,2695
67146,392788,51401
67147,281338,7076
67148,412818,23822
67149,412818,36152
67150,30885,13985
67151,371743,86932
67152,224404,83329
67153,293768,290
67154,293768,435
67155,293768,68506
67156,293768,74208
67157,293768,92392
67158,293768,92394
67159,293768,92395
67160,102041,42531
67161,22502,6274
67162,117751,11864
67163,141461,5798
67164,351868,86250
67165,351868,93012
67166,351868,93013
67167,368342,40788
67168,68553,5120
67169,68553,81478
67170,407575,95386
67171,4820,1845
67172,4820,8411
67173,40420,9
67174,391709,17365
67175,391709,17832
67176,391709,20037
67177,391709,75177
67178,391709,79294
67179,341689,2395
67180,341689,7217
67181,341689,82010
67182,396398,80556
67183,354287,45778
67184,354287,59811
67185,35464,796
67186,358083,9334
67187,358083,72899
67188,358083,72900
67189,187672,856
67190,187672,3092
67191,57382,6896
67192,297680,9987
67193,297680,31112
67194,297680,38146
67195,77460,8953
67196,73311,12520
67197,73311,17173
67198,73311,20691
67199,73311,20692
67200,73311,20693
67201,19221,6194
67202,44960,19463
67203,454361,8858
67204,274388,25009
67205,11842,1398
67206,11842,1798
67207,11842,19432
67208,60794,6859
67209,60794,6860
67210,369894,1092
67211,77770,21978
67212,447061,288
67213,447061,5253
67214,447061,12197
67215,339964,6896
67216,95414,8302
67217,25525,882
67218,25525,4288
67219,25525,6999
67220,25525,50508
67221,25525,50509
67222,154727,1779
67223,423360,84939
67224,11930,1472
67225,11930,5755
67226,11930,87550
67227,431714,20580
67228,174720,10845
67229,433878,2402
67230,433878,59811
67231,433878,89960
67232,412280,80573
67233,2104,147
67234,2104,819
67235,2104,5358
67236,110131,44089
67237,37587,26445
67238,37587,48211
67239,37587,48669
67240,8776,2501
67241,354296,318
67242,165095,4484
67243,37926,36881
67244,193216,14599
67245,86772,16466
67246,70133,3649
67247,70133,7782
67248,70133,7783
67249,38164,28504
67250,38164,44406
67251,243312,10473
67252,431251,84678
67253,124505,3032
67254,124505,9149
67255,277396,10705
67256,49168,4606
67257,49168,18367
67258,49168,19538
67259,49168,89624
67260,272610,79736
67261,272610,87722
67262,381070,91712
67263,381070,91713
67264,382475,6326
67265,337747,21040
67266,337747,30584
67267,337747,35761
67268,24564,4333
67269,458310,59811
67270,328407,6759
67271,44458,5346
67272,44458,6137
67273,44458,12183
67274,392734,9286
67275,392734,29605
67276,54000,60
67277,54000,6849
67278,121888,79168
67279,33365,1429
67280,33365,2683
67281,33365,7059
67282,33365,29223
67283,204690,18165
67284,204690,18166
67285,204690,18167
67286,139559,5332
67287,260312,856
67288,260312,3092
67289,260312,3823
67290,372355,2493
67291,372355,84733
67292,372355,84734
67293,360592,63690
67294,360592,63691
67295,459295,8858
67296,459295,59811
67297,459295,92957
67298,413666,85872
67299,330333,14628
67300,430988,22090
67301,430988,81886
67302,418787,89037
67303,16455,308
67304,292631,7344
67305,292631,9335
67306,292631,9974
67307,292631,31123
67308,292631,32718
67309,401359,86936
67310,382589,1115
67311,382589,2612
67312,382589,7981
67313,76812,2108
67314,76812,27753
67315,76812,59663
67316,76812,72810
67317,430448,84494
67318,419601,5120
67319,419601,7961
67320,419601,25148
67321,419601,82096
67322,59738,60045
67323,210183,5999
67324,210183,22847
67325,66526,14368
67326,195796,17811
67327,195796,18177
67328,195796,18178
67329,48753,6910
67330,24230,8992
67331,24230,21437
67332,24230,22249
67333,12816,28950
67334,14644,1168
67335,14644,1524
67336,14644,3823
67337,14644,7981
67338,14644,10051
67339,205908,16621
67340,198951,19955
67341,198951,19997
67342,64393,886
67343,83524,5120
67344,131343,229
67345,131343,10116
67346,131343,44603
67347,57757,5120
67348,193288,16079
67349,135210,6157
67350,390540,72998
67351,74580,1679
67352,74580,70294
67353,106176,5175
67354,37769,12778
67355,81509,1048
67356,81509,7764
67357,76012,1311
67358,76012,4382
67359,48584,49673
67360,48584,49674
67361,197854,13077
67362,155887,6896
67363,69059,925
67364,74949,11907
67365,36888,12782
67366,28499,16792
67367,28499,34788
67368,28499,52220
67369,28499,52221
67370,66045,528
67371,30163,354
67372,30163,1524
67373,30163,11037
67374,30163,13192
67375,27066,3112
67376,2791,33
67377,2791,3487
67378,47345,17915
67379,47345,18054
67380,8366,1107
67381,8366,1635
67382,13981,3361
67383,13981,3365
67384,13981,5542
67385,13981,7414
67386,13981,11642
67387,13981,11643
67388,13981,11644
67389,136087,37938
67390,136087,79236
67391,2154,993
67392,103307,20678
67393,65713,5120
67394,76277,5120
67395,77051,12617
67396,77051,13851
67397,142746,13852
67398,65679,19215
67399,65679,19723
67400,68365,5562
67401,275054,10845
67402,103301,383
67403,62664,11987
67404,62664,11989
67405,62664,18046
67406,143073,5120
